,business_id,stars,text,user_id,cool,useful,funny,contains_profanity
906,eHC_xNrT1SkJyC2oncJlhw,2,"We went here for the fabulous UYE. As the restaurant is often empty, Julia though it would be good to give them some business...but in the end it was our group that ended up being given the business. The words highway robbery come to mind, but I guess we weren't really on the highway. The prices listed on the menu really didn't seem that out of line, a bit on the pricey side but nothing alarming. Our waitress slyly sold us a kazillion dollars worth of appetizers that were not on the menu. We got 4 plates which consisted of 4 individual sauces with some stuff in them...one had shrimp, one had chicken, one had pork, and one had chihuahua. Oh wait, I think that was the cheese on top. Anyway, the plate with 4 tablespoons of sauce was not worth the $25...oh wait, we got 4 of them. The waitress also managed to slip two orders of guacamole in on us for $11 a piece. As far as the entrees are concerned, the portions were small and the food was kind of meh. The mole was way too sweet for my taste. The biggest bummer of all was NO BOOZE! The $120 worth of appetizers would have gone over much better if they were washed down with some frosty margaritas. A couple of pitchers and they could have slipped us some $100 flan.

Regardless of the price and the mediocre food, it was well worth going for the amazing company of the awesome Phoenix Yelpers. I don't think I would go back for the food though.",ytr46wNbedr8-iqSZngl8g,3,3,3,False
907,fjHUnUP1Lt-YAbeWUx2LrQ,2,"Not the WORST place, but nowhere NEAR the best place, I've ever been.

Went in, back in January, for a dinner around 9:30, on a rainy night with my beau. It took 15 minutes for our waitress to stop, acknowledge our existence, and take our drink order. By that time, we had decided our food order, and gave her that, too. Another 10 minutes later, we received our beverages. another 25 minutes later, we received our order, and my chili cheese fries were decidedly bland, while his hamburger was worse than McDonalds. Minus that his regular fries were actually good.

I'm pretty sure that will be my only experience at SPS's. The decorations were pretty awesome though.",Sve2h1r-jOyaoGY2GYL0WA,0,1,0,False
908,Y-NqaDy_1bb-Y5dQ33x-Pw,2,"First of all, the hours, this place keeps the most absurd hours for a restaurant serving 50,000+ students and faculty.  I cannot tell you how many times I've walked over to get a sandwich and Sacks has been closed.  They open sometime in the morning and close at about 2 or 3 in the afternoon, I can't report definitively what the hours are because they do not list them on Sacks' website, apparently they are trying to keep it a secret.  I understand a sandwich shop in downtown Phoenix keeping these hours, but here is an update for the owners of Sacks: ASU students and faculty do not keep bank hours.

The quality of the food is substandard but the sandwiches are priced reasonably.",ykg3-2C-8Vv3K4mVj1iSfA,0,0,0,False
909,tr4L9VWmPGZtdBD-L2Pofw,2,"I had Smashburger for the first time a couple of days ago and I was not impressed. My burger was way too greasy. The smashfries were good but they were greasy as well. I'm not expecting for my burger to be dry but there is a major difference between juicy and greasy and they crossed over into the land of the grease. And they were heavy handed with the salt. Unless I want my sodium intake for the week in 1 day, I would suggest that they move away from the salt.

They are similar to Five Guys in that they have no combos but they have more options. I can see what the appeal is and maybe the cook was having a bad day but between the grease and the salt I will not be going back unless I have a death wish.",K5oJ9aQth_Ltg3Awgjy-wA,0,2,0,False
911,ASfFd5hKoG6QF6H3id2l0A,2,"Not impressed. The young lady behind the counter aked like she could care less about my 15 shirts I had to drop off. I had used them before and nobody ever smiles at you. When I asked about pricing and how they protect shrinkage she said "" we can't guarantee anything"". Well, I can guarantee I will be goping elsewhere. You would think based on how expensive they are that they would care more.",yUrJNGlx8V10dRAvdh3ZFw,0,0,0,False
912,V5QdxePG-pGPXVPHSLLM9A,2,"Good lord.  I don't ask for much.  I ordered a slice of quiche and an iced coffee.  They didn't have to bake the quiche, just warm it up.  I waited 15 minutes and then went to the counter to ask for it.  The server looked confused and the Guy who took my order said he ""got lost.""  I heard the server apologize to at least three tables (but not to me).  She told one guy the toaster burned his cinnamon raisin bagel (the last one in the shop) and insisted repeatedly that SHE didn't burn it--it was the toaster's fault.  Quiche was tasty, though.  The server said it was mushroom and spinach, so I had to wonder for a minute what the bright red things in my quiche were...then, I figured out it was mushroom and chard.  Coffee was ""eh.""  The floor looked dirty.  There was a paper towel in the toilet.  Ok, I'm nit-picking now.  The place was moderately busy; the small private parking lot was full.  Fortunately, I was on my scooter, so I could squeeze into a non-parking space easily.",2LCrT_BOJvGV4xi_lmoRcA,0,0,0,False
914,E2F25cRcYf_bWtvbCht0EQ,2,"The caramel ones were heaven on earth, but I agree with the other Yelpers that the standard brownie is on the dry side.

I still have quite a few flavors to sample, but from what I have seen so far, they are not worth the price point.",tQ5wiJ9TGUbmIqnO4-njWg,0,2,1,False
915,NIuaxYvM_-dzmgGXwPJ1Gw,2,"I really wanted to like this place, but the service just ruined it. 

I went on a sunday afternoon, when it really wasn't that busy. I was sitting directly at the bar and still got poor service. The server walked by probably 5 times while my glass set empty before she made eye contact with me. It was a bit ridiculous. 

I feel like the yardhouse had just as many (if not more) taps, with the same prices and better service. 

Great decor though, very tall open ceilings and lots of TVs. Just don't expect good service.",XwEY9qjfXtdpNbmRY2p_bA,0,3,0,False
916,d3MxUXS1b6U2P_gGuCO1-A,2,"I had very high hopes for this place, after the very good reviews Fate got and that Sens has been getting, but I was terribly disappointed. The mango papaya spring rolls were dominated by the flavor of anise/licorice. The shu mai dumplings were so hard, even hard-core Italians would have said they were too al dente. The black dragon chicken was good, but not great. After we left, we noticed the dinner menu was much more extensive, especially without the tapas. Maybe dinner here is a much better experience, but I'm not sure I'd even be willing to give it a try after the lunch I had here. As for the atmosphere and decor - don't even get me started. Talk about trying too hard to be hip. The Vegas-y blue lighting in the bar area, the Northwest coffehouse style old-looking couch in the back, the Asian influence...I'm not a proponent of ""matchy-matchy"" decor, but this was all over the place. Service was just okay, too. I won't be back any time soon.",OQMOgqS1NFIyAW4i66iDYA,0,0,0,False
917,ftdKj1p2Y0ABrr9uOPn97g,2,"Ya know - I could see this place being very inconsistent and I was there on a ho hum day.   The wine recommended was their chianti which tasted pretty bad, they have a weird assortment of imported beers, and like a couple other reviews the pizza had little flavor.  We order a PESTO chicken pizza and we had to bite around on each piece to find the pesto, no flavor, a bit dry and the pizza was really late and warm - late and warm which means =  sat there for a while.  Our waitress was nice, cute, fun but hey that only gets you 2 stars.   The salad was better than the pizza and the wings were pretty good. - Thats all folks.!!",SwnLshF0NJBRK9UilGA80Q,1,1,0,False
